Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location
P-009328,DEPT_TECH_026,2019-02-15,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_FP
P-009329,DEPT_INVEST_123,2019-02-24,New Position,Employee,Fixed Term,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_OTT
P-009330,DEPT_TECH_032,2019-02-22,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_VAN
P-009331,DEPT_SALES_094,2019-02-04,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_MTL
P-009332,DEPT_RISK_045,2019-02-12,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_OTT
P-009333,DEPT_INVEST_124,2019-02-19,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_CAL
P-009334,DEPT_LEGAL_086,2019-02-19,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_NYC
P-009335,DEPT_INVEST_117,2019-02-04,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_TOR_HQ
P-009336,DEPT_FIN_006,2019-02-07,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_MTL
P-009337,DEPT_ADMIN_131,2019-02-23,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_SF
P-009338,DEPT_ADMIN_133,2019-02-10,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_VAN
P-009339,DEPT_OPS_060,2019-02-19,New Position,Employee,Fixed Term,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-009340,DEPT_TECH_022,2019-02-27,New Position,Employee,Fixed Term,JP_0022,Controller,Controller,Full_Time,LOC_TOR_HQ
P-009341,DEPT_ADMIN_130,2019-02-02,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_FP
P-009342,DEPT_SALES_092,2019-02-14,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Part_Time,LOC_MTL
P-009343,DEPT_SALES_098,2019-02-12,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Part_Time,LOC_NYC
P-009344,DEPT_RISK_052,2019-02-25,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_TOR_HQ
P-009345,DEPT_SALES_105,2019-02-20,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Part_Time,LOC_TOR_HQ
P-009346,DEPT_TECH_028,2019-02-17,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_HQ
P-009347,DEPT_TECH_039,2019-02-25,New Position,Employee,Fixed Term,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-009348,DEPT_FIN_012,2019-02-10,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_CAL
P-009349,DEPT_TECH_018,2019-02-05,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_FP
P-009350,DEPT_OPS_060,2019-02-11,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Part_Time,LOC_TOR_HQ
P-009351,DEPT_LEGAL_085,2019-02-21,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_NYC
P-009352,DEPT_OPS_069,2019-02-06,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_MTL
P-009353,DEPT_ADMIN_128,2019-02-24,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_VAN
P-009354,DEPT_SALES_098,2019-02-04,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_VAN
P-009355,DEPT_ADMIN_127,2019-02-09,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_TOR_HQ
P-009356,DEPT_LEGAL_085,2019-02-06,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MTL
P-009357,DEPT_INVEST_125,2019-02-01,New Position,Employee,Fixed Term,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_CHI
P-009358,DEPT_OPS_062,2019-02-15,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_HQ
P-009359,DEPT_FIN_006,2019-02-05,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_VAN
P-009360,DEPT_RISK_045,2019-02-20,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_NYC
P-009361,DEPT_OPS_063,2019-02-25,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_BOS
P-009362,DEPT_SALES_100,2019-02-11,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_TOR_HQ
P-009363,DEPT_CEO_002,2019-02-18,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_MTL
P-009364,DEPT_INVEST_120,2019-02-26,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_CAL
P-009365,DEPT_HR_083,2019-02-05,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_HQ
P-009366,DEPT_RISK_049,2019-02-05,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_TOR_FP
P-009367,DEPT_INVEST_123,2019-02-11,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_TOR_FP
P-009368,DEPT_OPS_058,2019-02-27,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_NYC
P-009369,DEPT_TECH_022,2019-02-07,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_MIA
P-009370,DEPT_TECH_031,2019-02-27,New Position,Employee,Fixed Term,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_VAN
P-009371,DEPT_SALES_091,2019-02-27,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_FP
P-009372,DEPT_SALES_097,2019-02-19,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Part_Time,LOC_TOR_HQ
P-009373,DEPT_FIN_004,2019-02-14,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_MTL
P-009374,DEPT_FIN_004,2019-02-26,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_CHI
P-009375,DEPT_FIN_012,2019-02-12,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_SF
P-009376,DEPT_OPS_070,2019-02-19,New Position,Contingent Worker,Contractor,JP_0028,Risk Analyst,Risk Analyst,Part_Time,LOC_TOR_HQ
P-009377,DEPT_OPS_056,2019-02-12,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ
P-009378,DEPT_SALES_095,2019-02-28,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_OTT
P-009379,DEPT_ADMIN_131,2019-02-13,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_NYC
P-009380,DEPT_ADMIN_126,2019-02-06,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-009381,DEPT_FIN_008,2019-02-10,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_TOR_FP
P-009382,DEPT_RISK_055,2019-02-13,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_TOR_HQ
P-009383,DEPT_ADMIN_133,2019-02-19,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_FP
P-009384,DEPT_MKT_109,2019-02-03,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_US_REM
P-009385,DEPT_TECH_019,2019-02-01,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_FP
P-009386,DEPT_MKT_113,2019-02-09,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_VAN
P-009387,DEPT_OPS_075,2019-02-06,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_VAN
P-009388,DEPT_OPS_066,2019-02-07,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_NYC
P-009389,DEPT_OPS_072,2019-02-16,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_NYC
P-009390,DEPT_SALES_101,2019-02-09,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_BOS
P-009391,DEPT_OPS_058,2019-02-19,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_HAL
P-009392,DEPT_ADMIN_129,2019-02-26,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_CA_REM
P-009393,DEPT_TECH_018,2019-02-27,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_CHI
P-009394,DEPT_INVEST_115,2019-02-23,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-009395,DEPT_TECH_028,2019-02-26,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_DAL
P-009396,DEPT_OPS_067,2019-02-26,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_CA_REM
P-009397,DEPT_OPS_065,2019-02-02,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-009398,DEPT_OPS_067,2019-02-03,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Part_Time,LOC_TOR_HQ
P-009399,DEPT_SALES_095,2019-02-15,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_FP
P-009400,DEPT_MKT_112,2019-02-22,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_TOR_HQ
P-009401,DEPT_CEO_002,2019-02-26,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_TOR_HQ
P-009402,DEPT_OPS_073,2019-02-14,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_VAN
P-009403,DEPT_OPS_061,2019-02-07,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_SF
P-009404,DEPT_INVEST_116,2019-02-17,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MTL
P-009405,DEPT_RISK_048,2019-02-08,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_TOR_HQ
P-009406,DEPT_OPS_070,2019-02-12,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_WIN
P-009407,DEPT_FIN_008,2019-02-03,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_FP
P-009408,DEPT_OPS_062,2019-02-15,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ
P-009409,DEPT_TECH_023,2019-02-23,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_MTL
P-009410,DEPT_LEGAL_085,2019-02-17,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_OTT
P-009411,DEPT_RISK_055,2019-02-08,New Position,Contingent Worker,Contractor,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ
P-009412,DEPT_TECH_026,2019-02-16,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_CAL
P-009413,DEPT_TECH_019,2019-02-22,New Position,Employee,Regular,JP_0014,Database Administrator,Database Administrator,Full_Time,LOC_DAL
P-009414,DEPT_RISK_043,2019-02-11,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CHI
P-009415,DEPT_MKT_109,2019-02-03,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_SF
P-009416,DEPT_SALES_094,2019-02-21,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Part_Time,LOC_MTL
P-009417,DEPT_INVEST_121,2019-02-28,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_CA_REM
P-009418,DEPT_FIN_014,2019-02-15,New Position,Contingent Worker,Contractor,JP_0004,Data Engineer,Data Engineer,Part_Time,LOC_MIA
P-009419,DEPT_TECH_027,2019-02-25,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ
P-009420,DEPT_TECH_038,2019-02-24,New Position,Employee,Fixed Term,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_TOR_HQ
P-009421,DEPT_RISK_048,2019-02-10,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_NYC
P-009422,DEPT_CEO_002,2019-02-28,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_TOR_HQ
P-009423,DEPT_SALES_098,2019-02-11,New Position,Contingent Worker,Contractor,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_NYC
P-009424,DEPT_FIN_004,2019-02-08,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_CA_REM
P-009425,DEPT_SALES_102,2019-02-12,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CHI
P-009426,DEPT_OPS_073,2019-02-22,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Part_Time,LOC_OTT
P-009427,DEPT_MKT_108,2019-02-25,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_OTT
P-009428,DEPT_FIN_014,2019-02-02,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC
P-009429,DEPT_SALES_092,2019-02-24,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_TOR_HQ
P-009430,DEPT_TECH_023,2019-02-10,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_MTL
P-009431,DEPT_TECH_040,2019-02-25,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Part_Time,LOC_NYC
P-009432,DEPT_HR_076,2019-02-02,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_SF
P-009433,DEPT_RISK_047,2019-02-20,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_MTL
P-009434,DEPT_SALES_096,2019-02-14,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_HQ
P-009435,DEPT_TECH_027,2019-02-18,New Position,Employee,Fixed Term,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_MTL
P-009436,DEPT_MKT_113,2019-02-03,New Position,Employee,Fixed Term,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_HAL
P-009437,DEPT_INVEST_114,2019-02-24,New Position,Employee,Regular,JP_0014,Database Administrator,Database Administrator,Part_Time,LOC_TOR_HQ
P-009438,DEPT_TECH_031,2019-02-15,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_FP
P-009439,DEPT_RISK_046,2019-02-24,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Part_Time,LOC_TOR_FP
P-009440,DEPT_MKT_109,2019-03-14,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_TOR_HQ
P-009441,DEPT_MKT_108,2019-03-28,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_US_REM
P-009442,DEPT_TECH_023,2019-03-26,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_CAL
P-009443,DEPT_TECH_019,2019-03-05,New Position,Contingent Worker,Contractor,JP_0011,Solutions Architect,Solutions Architect,Part_Time,LOC_NYC
P-009444,DEPT_MKT_110,2019-03-07,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_HQ
P-009445,DEPT_HR_082,2019-03-30,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_TOR_HQ
P-009446,DEPT_TECH_022,2019-03-20,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-009447,DEPT_RISK_053,2019-03-17,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_TOR_HQ
P-009448,DEPT_OPS_064,2019-03-20,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_OTT
P-009449,DEPT_FIN_006,2019-03-12,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_DAL
P-009450,DEPT_INVEST_125,2019-03-17,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Part_Time,LOC_VAN
P-009451,DEPT_RISK_044,2019-03-08,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_TOR_HQ
P-009452,DEPT_ADMIN_126,2019-03-14,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-009453,DEPT_SALES_093,2019-03-09,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_TOR_HQ
P-009454,DEPT_RISK_055,2019-03-02,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_VAN
P-009455,DEPT_RISK_043,2019-03-31,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_HQ
P-009456,DEPT_TECH_018,2019-03-24,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_CA_REM
P-009457,DEPT_SALES_095,2019-03-20,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_WIN
P-009458,DEPT_OPS_073,2019-03-13,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_MTL
P-009459,DEPT_TECH_031,2019-03-30,New Position,Employee,Fixed Term,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_MTL
P-009460,DEPT_ADMIN_131,2019-03-03,New Position,Contingent Worker,Contractor,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ
P-009461,DEPT_ADMIN_126,2019-03-24,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_MTL
P-009462,DEPT_TECH_030,2019-03-06,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_MTL
P-009463,DEPT_MKT_112,2019-03-18,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Part_Time,LOC_CHI
P-009464,DEPT_INVEST_116,2019-03-19,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_VAN
P-009465,DEPT_RISK_047,2019-03-27,New Position,Employee,Fixed Term,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Part_Time,LOC_MTL
P-009466,DEPT_RISK_046,2019-03-31,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_CHI
P-009467,DEPT_INVEST_117,2019-03-18,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_TOR_FP
P-009468,DEPT_MKT_109,2019-03-31,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_TOR_HQ
P-009469,DEPT_RISK_054,2019-03-12,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_US_REM
P-009470,DEPT_OPS_060,2019-03-22,New Position,Employee,Regular,JP_0076,Chief Risk Officer,Chief Risk Officer,Full_Time,LOC_HAL
P-009471,DEPT_INVEST_122,2019-03-08,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_HQ
P-009472,DEPT_INVEST_122,2019-03-16,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_TOR_HQ
P-009473,DEPT_OPS_060,2019-03-31,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_TOR_HQ
P-009474,DEPT_TECH_023,2019-03-24,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Full_Time,LOC_MTL
P-009475,DEPT_ADMIN_127,2019-03-01,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_CAL
P-009476,DEPT_RISK_042,2019-03-18,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_CAL
P-009477,DEPT_INVEST_121,2019-03-23,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_MTL
P-009478,DEPT_OPS_073,2019-03-22,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_TOR_HQ
P-009479,DEPT_OPS_059,2019-03-27,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_OTT
P-009480,DEPT_TECH_032,2019-03-28,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_VAN
P-009481,DEPT_SALES_096,2019-03-11,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_TOR_HQ
