Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location,Work_Space,Pay_Rate_Type,Schedule_Weekly_Hours,Scheduled_FTE,Default_Weekly_Hours,Employee_Type,shift_number,Exclude_From_Headcount
P-012550,DEPT_SALES_098,2020-06-25,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012551,DEPT_OPS_066,2020-06-24,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012552,DEPT_SALES_107,2020-06-15,New Position,Employee,Fixed Term,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012553,DEPT_ADMIN_128,2020-06-18,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012554,DEPT_TECH_039,2020-06-12,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-012555,DEPT_MKT_108,2020-06-19,New Position,Contingent Worker,Contractor,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Contractor,0,1
P-012556,DEPT_TECH_016,2020-06-07,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012557,DEPT_OPS_061,2020-06-12,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-012558,DEPT_INVEST_120,2020-06-25,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-012559,DEPT_INVEST_115,2020-06-17,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012560,DEPT_OPS_062,2020-06-29,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Part_Time,LOC_TOR_FP,,Salary,18.75,0.5,37.5,Regular,0,0
P-012561,DEPT_SALES_101,2020-06-03,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-012562,DEPT_OPS_069,2020-06-28,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012563,DEPT_TECH_032,2020-06-27,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012564,DEPT_FIN_006,2020-06-25,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012565,DEPT_TECH_035,2020-06-02,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012566,DEPT_INVEST_114,2020-06-15,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012567,DEPT_LEGAL_088,2020-06-09,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012568,DEPT_TECH_027,2020-06-10,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012569,DEPT_SALES_104,2020-06-18,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012570,DEPT_SALES_095,2020-06-25,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012571,DEPT_SALES_095,2020-06-28,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012572,DEPT_TECH_033,2020-06-08,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012573,DEPT_ADMIN_126,2020-06-15,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012574,DEPT_FIN_004,2020-06-30,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012575,DEPT_INVEST_115,2020-06-23,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012576,DEPT_MKT_108,2020-06-22,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-012577,DEPT_ADMIN_131,2020-06-11,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-012578,DEPT_RISK_042,2020-06-15,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012579,DEPT_INVEST_122,2020-06-20,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-012580,DEPT_FIN_015,2020-06-03,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012581,DEPT_INVEST_124,2020-06-12,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012582,DEPT_OPS_067,2020-06-08,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012583,DEPT_FIN_008,2020-06-04,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-012584,DEPT_RISK_051,2020-06-23,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012585,DEPT_FIN_012,2020-06-23,New Position,Contingent Worker,Contractor,JP_0089,Research Analyst,Research Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Contractor,0,1
P-012586,DEPT_TECH_026,2020-06-13,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012587,DEPT_SALES_098,2020-06-21,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012588,DEPT_TECH_021,2020-06-09,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012589,DEPT_OPS_063,2020-06-22,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012590,DEPT_RISK_049,2020-06-14,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012591,DEPT_SALES_101,2020-06-09,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012592,DEPT_TECH_029,2020-06-26,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-012593,DEPT_HR_083,2020-06-09,New Position,Employee,Fixed Term,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012594,DEPT_LEGAL_085,2020-06-01,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012595,DEPT_INVEST_125,2020-06-09,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012596,DEPT_SALES_098,2020-06-12,New Position,Employee,Fixed Term,JP_0069,Brand Manager,Brand Manager,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Fixed Term,0,0
P-012597,DEPT_FIN_010,2020-06-28,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012598,DEPT_OPS_066,2020-06-20,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-012599,DEPT_HR_077,2020-06-03,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Part_Time,LOC_WIN,,Salary,18.75,0.5,37.5,Regular,0,0
P-012600,DEPT_FIN_011,2020-06-09,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012601,DEPT_INVEST_116,2020-06-03,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-012602,DEPT_HR_083,2020-06-26,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012603,DEPT_TECH_032,2020-06-02,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012604,DEPT_LEGAL_084,2020-06-17,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012605,DEPT_SALES_101,2020-06-13,New Position,Employee,Fixed Term,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012606,DEPT_OPS_063,2020-06-26,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-012607,DEPT_TECH_018,2020-06-05,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012608,DEPT_SALES_097,2020-06-01,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012609,DEPT_OPS_059,2020-06-07,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Part_Time,LOC_OTT,,Salary,18.75,0.5,37.5,Regular,0,0
P-012610,DEPT_OPS_060,2020-06-01,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Part_Time,LOC_DAL,,Salary,18.75,0.5,37.5,Regular,0,0
P-012611,DEPT_TECH_037,2020-06-19,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012612,DEPT_TECH_035,2020-06-04,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012613,DEPT_SALES_098,2020-06-07,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012614,DEPT_ADMIN_133,2020-06-07,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012615,DEPT_TECH_024,2020-06-10,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012616,DEPT_OPS_069,2020-06-22,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012617,DEPT_CEO_001,2020-06-17,New Position,Contingent Worker,Contractor,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Contractor,0,1
P-012618,DEPT_RISK_048,2020-06-06,New Position,Contingent Worker,Contractor,JP_0044,Project Manager,Project Manager,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Contractor,0,1
P-012619,DEPT_FIN_013,2020-06-11,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012620,DEPT_INVEST_116,2020-06-09,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_BOS,,Salary,37.5,1.0,37.5,Regular,0,0
P-012621,DEPT_HR_078,2020-06-29,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-012622,DEPT_SALES_094,2020-06-26,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012623,DEPT_INVEST_119,2020-06-25,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012624,DEPT_SALES_101,2020-06-23,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012625,DEPT_OPS_062,2020-06-18,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012626,DEPT_SALES_103,2020-06-23,New Position,Employee,Fixed Term,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012627,DEPT_SALES_096,2020-06-26,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012628,DEPT_HR_076,2020-06-20,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012629,DEPT_LEGAL_087,2020-06-01,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012630,DEPT_OPS_063,2020-06-22,New Position,Employee,Fixed Term,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Part_Time,LOC_DAL,,Salary,18.75,0.5,37.5,Fixed Term,0,0
P-012631,DEPT_OPS_065,2020-06-03,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Part_Time,LOC_OTT,,Salary,18.75,0.5,37.5,Regular,0,0
P-012632,DEPT_TECH_040,2020-06-24,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-012633,DEPT_HR_076,2020-06-26,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-012634,DEPT_CEO_002,2020-06-19,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012635,DEPT_FIN_015,2020-06-09,New Position,Employee,Regular,JP_0044,Project Manager,Project Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012636,DEPT_SALES_097,2020-06-28,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012637,DEPT_SALES_093,2020-06-26,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012638,DEPT_TECH_016,2020-06-12,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012639,DEPT_OPS_062,2020-06-10,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012640,DEPT_OPS_074,2020-06-03,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-012641,DEPT_TECH_035,2020-06-06,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012642,DEPT_TECH_038,2020-06-10,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012643,DEPT_TECH_021,2020-06-16,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-012644,DEPT_OPS_072,2020-06-28,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012645,DEPT_HR_081,2020-06-10,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012646,DEPT_SALES_100,2020-06-07,New Position,Employee,Fixed Term,JP_0015,Network Engineer,Network Engineer,Part_Time,LOC_VAN,,Salary,18.75,0.5,37.5,Fixed Term,0,0
P-012647,DEPT_ADMIN_132,2020-06-22,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-012648,DEPT_LEGAL_089,2020-06-30,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012649,DEPT_INVEST_125,2020-06-21,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012650,DEPT_INVEST_117,2020-06-12,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012651,DEPT_FIN_011,2020-06-28,New Position,Employee,Fixed Term,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012652,DEPT_FIN_010,2020-06-03,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-012653,DEPT_TECH_037,2020-06-23,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012654,DEPT_RISK_045,2020-06-10,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012655,DEPT_OPS_057,2020-06-16,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012656,DEPT_SALES_095,2020-06-25,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-012657,DEPT_OPS_063,2020-06-22,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-012658,DEPT_OPS_059,2020-06-17,New Position,Employee,Fixed Term,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012659,DEPT_TECH_038,2020-06-17,New Position,Employee,Fixed Term,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012660,DEPT_TECH_028,2020-06-19,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012661,DEPT_HR_078,2020-06-22,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012662,DEPT_TECH_035,2020-06-09,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-012663,DEPT_SALES_107,2020-06-09,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012664,DEPT_FIN_012,2020-06-23,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012665,DEPT_SALES_106,2020-06-21,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012666,DEPT_ADMIN_128,2020-06-22,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012667,DEPT_RISK_052,2020-06-25,New Position,Employee,Fixed Term,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012668,DEPT_OPS_058,2020-06-14,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Part_Time,LOC_OTT,,Salary,18.75,0.5,37.5,Regular,0,0
P-012669,DEPT_SALES_094,2020-06-19,New Position,Employee,Fixed Term,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012670,DEPT_OPS_056,2020-06-19,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012671,DEPT_RISK_051,2020-06-14,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-012672,DEPT_HR_080,2020-06-03,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012673,DEPT_OPS_063,2020-06-01,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-012674,DEPT_OPS_072,2020-06-14,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012675,DEPT_OPS_071,2020-06-07,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-012676,DEPT_FIN_008,2020-06-12,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-012677,DEPT_RISK_054,2020-06-19,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012678,DEPT_SALES_106,2020-06-13,New Position,Employee,Fixed Term,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-012679,DEPT_RISK_041,2020-06-20,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012680,DEPT_TECH_016,2020-07-13,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-012681,DEPT_ADMIN_133,2020-07-25,New Position,Employee,Fixed Term,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Fixed Term,0,0
